Date,Open,High,Low,Close,Volume
2016-08-03,100.73,100.98,100.34,100.98,390187
2016-08-02,101.22,101.65,100.07,100.9,582878
2016-08-01,102.85,102.93,101.81,102.04,485173
2016-07-29,103.14,103.46,101.72,102.38,824627
2016-07-28,102.03,102.13,100.83,101.61,654053
2016-07-27,102.21,102.25,100.98,101.44,419431
2016-07-26,100.22,100.7,100.2,100.54,216022
2016-07-25,100.83,101.04,100.56,100.62,223099
2016-07-22,100.56,100.81,100.46,100.62,224615
2016-07-21,100.15,100.44,99.71,99.86,319218
2016-07-20,99.9,100.37,99.75,100.28,210267
2016-07-19,99.72,99.74,99.204,99.6,240357
2016-07-18,99.72,100.17,99.59,100.0,254921
2016-07-15,99.94,100.13,99.58,99.83,382978
2016-07-14,99.43,99.45,98.919,99.066,317844
2016-07-13,99.17399999999999,99.53,98.40700000000001,98.958,585532
2016-07-12,97.935,98.427,97.714,97.744,497824
2016-07-11,96.249,97.14200000000001,96.17200000000001,96.928,736213
2016-07-08,92.853,93.727,92.73200000000001,93.645,405885
2016-07-07,92.17200000000001,92.51,91.787,92.28200000000001,461372
2016-07-06,91.154,91.604,90.34700000000001,91.54,462097
2016-07-05,91.40100000000001,91.447,90.73200000000001,90.98899999999999,545798
2016-07-01,91.35600000000001,91.934,91.16,91.41,561461
2016-06-30,91.613,91.73299999999999,90.649,91.73299999999999,1383722
2016-06-29,92.301,93.40100000000001,92.163,93.132,527651
2016-06-28,90.786,91.685,90.264,91.604,1053752
2016-06-27,92.825,92.825,91.098,91.979,757542
2016-06-24,95.53200000000001,96.488,94.53399999999999,95.37799999999999,854230
2016-06-23,100.62,100.93,100.12,100.88,628890
2016-06-22,98.171,98.65299999999999,97.62799999999999,97.705,960506
2016-06-21,98.446,98.76100000000001,98.161,98.279,619287
2016-06-20,97.899,98.21,96.899,97.064,619052
2016-06-17,94.73299999999999,95.006,94.015,94.714,430708
2016-06-16,92.667,93.69,92.273,93.57,333435
2016-06-15,94.166,94.714,93.821,94.015,452526
2016-06-14,92.816,93.16,91.95200000000001,92.73200000000001,409651
2016-06-13,93.811,94.22200000000001,93.105,93.29,337933
2016-06-10,95.09200000000001,95.186,94.27,94.676,345179
2016-06-09,95.866,96.068,95.541,95.866,308828
2016-06-08,96.84,97.064,96.594,96.91799999999999,237515
2016-06-07,96.889,97.064,96.704,96.773,379715
2016-06-06,96.889,97.102,96.421,96.821,610208
2016-06-03,95.12,95.475,94.288,94.95,490350
2016-06-02,94.865,95.40799999999999,94.686,95.244,328134
2016-06-01,95.62700000000001,95.666,94.336,94.79899999999999,583092
2016-05-31,94.818,95.398,94.156,94.874,731958
2016-05-27,93.39399999999999,93.459,91.95200000000001,92.28200000000001,455163
2016-05-26,93.932,94.27,93.645,93.821,404394
2016-05-25,93.25399999999999,94.27799999999999,93.057,94.147,841462
2016-05-24,91.677,92.76,91.191,92.32799999999999,929294
2016-05-23,92.03399999999999,92.03399999999999,91.24600000000001,91.32700000000001,488210
2016-05-20,92.319,92.73200000000001,92.10700000000001,92.301,371506
2016-05-19,91.346,91.62100000000001,91.03399999999999,91.382,438839
2016-05-18,92.292,93.661,92.228,93.14200000000001,408073
2016-05-17,92.667,92.993,92.199,92.301,333614
2016-05-16,91.896,92.76899999999999,91.852,92.493,351223
2016-05-13,91.96,92.51,91.456,91.54899999999999,405002
2016-05-12,93.57,93.57,92.346,93.012,1137114
2016-05-11,92.955,93.32799999999999,89.925,90.309,1353264
2016-05-10,95.541,96.163,95.369,96.163,527285
2016-05-09,94.921,95.08200000000001,93.87700000000001,94.137,392589
2016-05-06,93.18700000000001,93.652,92.844,93.541,308556
2016-05-05,92.899,93.06700000000001,92.351,92.90899999999999,411200
2016-05-04,93.28,93.28,92.281,92.31,382021
2016-05-03,93.271,93.50399999999999,92.292,93.06700000000001,343985
2016-05-02,94.052,94.25200000000001,93.541,94.006,367281
2016-04-29,94.213,94.27799999999999,93.038,93.29899999999999,541397
2016-04-28,95.06200000000001,96.02,94.32700000000001,94.449,805876
2016-04-27,97.015,97.84100000000001,96.791,97.588,295474
2016-04-26,98.495,98.564,97.935,98.46600000000001,275193
2016-04-25,98.62299999999999,99.007,97.889,98.486,334689
2016-04-22,98.12200000000001,98.67299999999999,97.861,98.574,516310
2016-04-21,96.821,97.12200000000001,96.555,96.73299999999999,338463
2016-04-20,96.07700000000001,96.632,95.55,96.182,284802
2016-04-19,96.421,96.68,95.819,96.05799999999999,274635
2016-04-18,93.579,94.98700000000001,93.579,94.82700000000001,329059
2016-04-15,95.876,95.876,94.94,95.111,435231
2016-04-14,96.32600000000001,96.695,96.145,96.288,443119
2016-04-13,95.186,95.694,94.94,95.647,685415
2016-04-12,92.87299999999999,93.55,92.677,93.18700000000001,570530
2016-04-11,90.39200000000001,90.906,90.181,90.301,1077110
2016-04-08,92.384,92.751,92.10700000000001,92.346,563619
2016-04-07,91.016,91.054,89.723,90.154,596958
2016-04-06,90.73200000000001,91.39200000000001,90.25399999999999,91.292,536604
2016-04-05,90.118,91.336,90.007,90.585,1260451
2016-04-04,93.26299999999999,93.459,92.574,93.012,1083065
2016-04-01,94.931,95.446,94.49700000000001,94.98700000000001,579390
2016-03-31,97.618,97.944,97.345,97.54,419103
2016-03-30,99.086,99.17399999999999,98.574,98.70200000000001,352658
2016-03-29,99.086,99.46,98.486,99.391,376985
2016-03-28,99.54,100.08,99.165,99.73,490513
2016-03-24,97.60799999999999,97.60799999999999,97.015,97.54,435763
2016-03-23,99.52,99.98,99.17399999999999,99.17399999999999,317256
2016-03-22,99.184,100.3,98.86,99.64,347346
2016-03-21,97.618,98.564,97.618,98.29899999999999,481936
2016-03-18,97.501,98.09200000000001,97.064,97.802,670943
2016-03-17,98.053,99.52,97.646,99.027,386676
2016-03-16,97.676,98.869,97.335,98.64299999999999,373859
2016-03-15,98.545,98.555,97.646,98.368,441712
2016-03-14,100.23,100.45,99.82,99.94,274223
2016-03-11,99.7,100.26,99.58,100.24,236146
2016-03-10,99.77,99.97,97.385,98.24,700824
2016-03-09,98.023,98.072,97.064,97.47200000000001,220952
2016-03-08,97.72399999999999,97.889,96.889,97.083,500837
2016-03-07,98.37700000000001,99.59,98.22,99.007,812868
2016-03-04,100.5,101.18,99.99,100.49,223094
2016-03-03,98.791,99.61,98.741,99.61,315290
2016-03-02,98.01299999999999,98.446,97.72399999999999,98.15100000000001,300521
2016-03-01,96.604,97.851,96.22200000000001,97.618,374742
2016-02-29,96.421,96.585,95.50299999999999,95.50299999999999,461765
2016-02-26,96.32600000000001,97.32600000000001,95.991,96.461,536997
2016-02-25,96.421,96.869,95.829,96.85,925380
2016-02-24,96.39299999999999,96.52799999999999,94.355,95.95299999999999,685450
2016-02-23,97.75399999999999,97.861,96.811,96.889,176349
2016-02-22,97.31700000000001,98.06299999999999,97.307,97.88,324161
2016-02-19,96.947,97.102,96.145,96.613,789065
2016-02-18,99.62,99.94,98.368,98.574,244788
2016-02-17,98.791,99.48899999999999,98.70200000000001,99.204,759254
2016-02-16,99.135,99.63,98.574,99.26299999999999,518548
2016-02-12,94.648,96.671,94.072,96.565,728492
2016-02-11,96.594,97.044,95.56,96.40299999999999,594899
2016-02-10,99.66,100.43,97.84100000000001,97.944,451338
2016-02-09,97.23899999999999,98.67299999999999,96.859,98.00399999999999,542300
2016-02-08,100.67,100.74,99.056,100.12,749627
2016-02-05,102.97,103.24,99.99,101.27,927733
2016-02-04,104.11,105.02,103.41,104.84,615446
2016-02-03,106.87,107.11,104.04,105.5,678691
2016-02-02,110.23,110.23,108.72,109.17,384912
2016-02-01,110.09,110.8,109.31,110.46,454247
2016-01-29,108.94,110.12,108.26,110.12,813173
2016-01-28,107.04,107.04,105.45,106.52,341994
2016-01-27,106.41,107.42,105.32,105.79,349846
2016-01-26,103.95,104.92,103.84,104.89,292354
2016-01-25,104.91,105.12,103.87,104.05,270941
2016-01-22,105.6,106.45,105.34,106.37,649085
2016-01-21,101.24,102.79,100.43,101.93,310971
2016-01-20,103.02,103.15,99.94,102.3,1046617
2016-01-19,106.42,106.51,104.47,105.53,529100
2016-01-15,104.65,104.75,102.65,103.31,694299
2016-01-14,105.84,106.99,104.79,106.69,386130
2016-01-13,107.52,107.67,105.08,105.5,376964
2016-01-12,107.01,107.08,105.01,106.26,371925
2016-01-11,104.82,105.4,104.09,105.33,557488
2016-01-08,106.72,107.04,103.59,103.72,693058
2016-01-07,106.49,107.0,105.92,106.03,444143
2016-01-06,108.77,108.98,108.04,108.61,302578
2016-01-05,111.5,111.5,110.24,111.13,333990
2016-01-04,111.48,112.16,110.25,111.42,450804
2015-12-31,113.16,114.07,112.52,112.88,240930
2015-12-30,114.13,114.16,112.94,113.05,364359
2015-12-29,113.84,114.75,113.84,114.46,174867
2015-12-28,114.16,114.53,113.97,114.19,309359
2015-12-24,115.04,115.7,115.04,115.38,111514
2015-12-23,116.21,116.77,115.8,116.64,263920
2015-12-22,115.11,115.61,114.49,115.2,362778
2015-12-21,114.45,115.03,113.44,114.35,298777
2015-12-18,114.51,114.68,113.71,114.12,391319
2015-12-17,115.9,116.18,114.41,114.49,384453
2015-12-16,114.73,116.41,114.53,116.21,538256
2015-12-15,112.45,112.81,112.03,112.07,267165
2015-12-14,113.39,113.65,111.63,112.39,451712
2015-12-11,113.79,113.96,112.75,113.45,504792
2015-12-10,114.68,115.04,114.31,114.57,278721
2015-12-09,113.85,114.43,112.89,113.67,372463
2015-12-08,112.93,112.93,111.88,112.4,562466
2015-12-07,115.12,115.22,114.22,114.82,176366
2015-12-04,114.29,115.51,114.29,115.51,305426
2015-12-03,116.18,116.2,114.24,114.42,655488
2015-12-02,116.34,116.54,115.1,115.35,276116
2015-12-01,115.36,115.93,115.17,115.53,219027
2015-11-30,114.49,114.52,113.94,114.15,207213
2015-11-27,114.19,114.44,114.0,114.11,69543
2015-11-25,113.77,113.77,113.41,113.63,120339
2015-11-24,113.58,113.93,113.07,113.77,264440
2015-11-23,113.4,113.66,112.53,112.95,191518
2015-11-20,113.78,113.88,113.16,113.45,172987
2015-11-19,113.63,114.19,113.53,113.66,232176
2015-11-18,113.41,114.63,113.19,114.59,237080
2015-11-17,112.64,113.46,112.43,112.98,245146
2015-11-16,111.02,112.01,111.01,111.96,200346
2015-11-13,112.04,112.38,111.19,111.25,315564
2015-11-12,112.73,112.73,111.47,111.69,307387
2015-11-11,113.79,113.79,113.06,113.06,159906
2015-11-10,113.03,113.5,112.91,113.39,220839
2015-11-09,112.76,112.83,111.67,112.12,206269
2015-11-06,113.0,113.02,112.19,112.76,302483
2015-11-05,114.35,114.86,114.31,114.54,348372
2015-11-04,113.28,113.66,112.91,113.36,329380
2015-11-03,113.16,113.32,112.71,113.2,620930
2015-11-02,113.01,113.31,112.71,113.11,625012
2015-10-30,113.05,113.36,112.46,112.49,214189
2015-10-29,113.14,113.22,112.35,113.07,291800
2015-10-28,114.98,116.0,114.61,115.91,210375
2015-10-27,114.57,114.87,114.23,114.51,224438
2015-10-26,115.28,115.45,114.68,114.98,238063
2015-10-23,115.04,115.57,114.68,115.35,234574
2015-10-22,114.43,115.2,114.18,114.9,295507
2015-10-21,113.79,114.53,113.4,113.48,177673
2015-10-20,112.55,112.74,112.06,112.11,267093
2015-10-19,113.16,113.37,112.67,113.35,179538
2015-10-16,113.43,113.89,113.05,113.72,288967
2015-10-15,111.7,112.43,111.23,112.33,286896
2015-10-14,111.02,111.29,109.99,110.14,204162
2015-10-13,111.45,111.87,110.88,111.08,372136
2015-10-12,112.62,113.25,112.46,112.94,342794
2015-10-09,113.74,114.3,112.23,112.47,434702
2015-10-08,112.64,113.49,112.02,113.28,277085
2015-10-07,112.42,113.02,112.09,112.58,262346
2015-10-06,110.94,111.24,110.43,110.94,381619
2015-10-05,111.73,112.75,111.71,112.22,368776
2015-10-02,109.46,110.84,108.77,110.76,607255
2015-10-01,108.71,109.05,107.55,108.57,303028
2015-09-30,106.64,107.7,106.51,107.59,256265
2015-09-29,104.57,105.02,103.82,104.82,376822
2015-09-28,107.85,107.86,105.26,105.7,339749
2015-09-25,108.1,108.74,107.08,107.41,322535
2015-09-24,106.5,106.71,105.12,106.52,591272
2015-09-23,106.31,106.71,105.67,106.49,255277
2015-09-22,106.65,106.84,105.13,106.55,411250
2015-09-21,108.38,108.76,107.56,108.24,191999
2015-09-18,108.18,108.85,107.58,107.69,276520
2015-09-17,109.68,111.3,109.54,109.88,268512
2015-09-16,110.39,110.86,110.15,110.56,485071
2015-09-15,107.9,108.87,107.56,108.72,488270
2015-09-14,105.78,106.1,105.12,105.46,387747
2015-09-11,105.56,106.14,105.02,106.14,586036
2015-09-10,107.8,107.8,106.39,106.89,2287778
2015-09-09,111.71,111.84,109.15,109.31,1469114
2015-09-08,108.94,109.96,108.87,109.88,439609
2015-09-04,105.73,105.94,104.97,105.57,289211
2015-09-03,108.93,109.15,108.15,108.4,388962
2015-09-02,106.26,106.66,105.32,106.59,294176
2015-09-01,104.76,105.06,103.38,103.62,470065
2015-08-31,107.96,108.08,107.11,107.28,268357
2015-08-28,109.67,110.21,109.05,109.45,315252
2015-08-27,107.55,108.65,107.22,108.36,440823
2015-08-26,105.85,106.9,104.26,106.8,436519
2015-08-25,106.68,106.68,102.73,102.73,636463
2015-08-24,99.89,105.17,95.148,102.87,1114470
2015-08-21,110.65,110.99,107.75,107.89,556794
2015-08-20,112.87,112.87,110.98,111.02,592214
2015-08-19,114.53,115.1,113.88,114.22,316025
2015-08-18,115.65,116.06,115.5,115.88,205240
2015-08-17,115.56,115.98,115.18,115.88,172687
2015-08-14,115.81,116.23,115.62,116.18,144109
2015-08-13,115.22,116.13,114.98,115.81,208109
2015-08-12,115.35,115.72,114.21,115.48,847330
2015-08-11,117.49,117.49,116.62,116.92,260553
2015-08-10,118.26,119.11,117.88,118.8,331912
2015-08-07,117.69,117.81,117.38,117.77,180742
2015-08-06,116.87,117.31,116.58,116.73,307672
2015-08-05,116.59,116.89,116.16,116.29,525678
2015-08-04,119.05,119.07,116.34,117.68,568490
2015-08-03,120.01,120.88,119.63,120.68,348501
2015-07-31,121.0,121.2,120.59,120.95,250149
2015-07-30,119.63,120.01,118.93,119.88,299031
2015-07-29,119.37,120.4,119.27,120.13,234482
2015-07-28,118.79,119.55,118.15,119.48,423056
2015-07-27,119.18,119.5,118.9,119.43,207004
2015-07-24,121.28,121.33,119.93,120.11,143556
2015-07-23,121.19,121.36,120.62,120.74,216604
2015-07-22,121.26,121.85,121.26,121.41,216604
2015-07-21,122.26,122.38,121.57,121.94,221127
2015-07-20,123.07,123.36,122.72,122.82,390285
2015-07-17,122.07,122.78,122.07,122.68,205349
2015-07-16,123.42,123.6,122.94,123.05,487056
2015-07-15,121.49,121.99,121.25,121.41,324469
2015-07-14,120.65,121.19,120.47,120.94,215743
2015-07-13,120.56,121.11,120.56,120.93,237016
2015-07-10,118.31,119.5,117.74,119.2,443692
2015-07-09,117.96,118.29,116.85,116.94,206675
2015-07-08,117.92,117.94,115.94,116.1,791384
2015-07-07,119.87,120.1,118.5,119.98,318450
2015-07-06,119.86,120.63,119.74,120.29,145654
2015-07-02,120.28,120.47,120.01,120.31,305431
2015-07-01,121.2,121.29,120.65,121.09,173351
2015-06-30,121.64,121.89,121.04,121.22,238622
2015-06-29,121.52,121.55,120.0,120.02,210866
2015-06-26,122.66,123.14,122.49,122.77,153928
2015-06-25,122.67,122.8,122.2,122.22,199501
2015-06-24,123.26,123.26,122.65,122.71,164413
2015-06-23,124.14,124.37,123.97,124.26,298435
2015-06-22,122.5,123.56,122.5,122.77,290314
2015-06-19,121.89,121.99,121.38,121.44,198398
2015-06-18,120.99,122.19,120.99,121.89,272549
2015-06-17,121.73,122.44,121.22,122.22,380466
2015-06-16,122.98,123.42,122.8,123.31,197738
2015-06-15,122.82,123.09,122.5,122.8,322976
2015-06-12,122.76,123.13,122.44,122.78,211087
2015-06-11,122.56,122.8,122.25,122.51,168351
2015-06-10,121.29,121.97,121.21,121.66,183344
2015-06-09,120.07,120.3,119.55,119.91,260787
2015-06-08,121.07,121.34,120.18,120.66,336439
2015-06-05,123.24,123.24,122.58,122.8,185377
2015-06-04,124.11,124.64,123.81,124.03,254784
2015-06-03,124.37,124.95,124.17,124.55,266148
2015-06-02,123.92,124.3,123.68,123.76,304439
2015-06-01,124.92,125.04,123.99,124.36,309099
2015-05-29,125.72,125.72,124.62,124.96,342729
2015-05-28,126.11,126.84,125.8,126.65,242784
2015-05-27,125.7,125.97,125.35,125.75,272439
2015-05-26,125.5,125.5,124.29,124.81,323580
2015-05-22,125.04,125.66,124.98,125.26,223667
2015-05-21,125.92,126.46,125.76,126.37,156467
2015-05-20,126.15,126.56,125.75,125.98,133530
2015-05-19,126.49,127.1,126.23,126.44,246864
2015-05-18,126.32,126.41,126.11,126.36,155897
2015-05-15,125.66,126.32,125.66,126.31,196072
2015-05-14,124.84,125.05,124.14,125.01,165958
2015-05-13,124.46,125.0,123.71,123.8,396887
2015-05-12,124.62,125.1,124.17,124.77,639384
2015-05-11,124.93,125.4,124.53,124.56,834971
2015-05-08,126.42,129.0,126.31,128.8,353541
2015-05-07,124.04,125.1,124.02,124.99,230052
2015-05-06,124.43,125.05,123.69,124.3,356971
2015-05-05,126.47,126.69,124.56,124.66,293514
2015-05-04,126.69,127.27,126.49,126.93,189681
2015-05-01,125.73,126.84,125.7,126.84,272549
2015-04-30,126.88,127.17,125.7,125.99,272327
2015-04-29,128.08,129.11,126.94,127.59,312163
2015-04-28,128.85,129.45,128.32,128.74,465552
2015-04-27,127.75,128.0,127.38,127.47,301129
2015-04-24,128.01,128.21,127.77,127.97,306154
2015-04-23,127.92,128.03,127.44,127.82,433651
2015-04-22,128.21,128.59,127.93,128.38,180698
2015-04-21,128.31,128.6,128.03,128.08,403611
2015-04-20,125.72,126.28,125.65,125.71,167289
2015-04-17,125.96,126.0,125.05,125.47,280163
2015-04-16,126.14,126.42,125.77,125.95,206226
2015-04-15,126.18,126.31,125.68,126.05,195952
2015-04-14,125.68,125.95,125.17,125.66,189350
2015-04-13,124.78,125.05,124.32,124.67,353211
2015-04-10,125.69,126.71,125.66,126.56,353431
2015-04-09,126.07,126.98,125.97,126.79,305287
2015-04-08,126.75,127.21,126.45,126.82,156797
2015-04-07,126.91,127.45,126.56,126.63,287771
2015-04-06,126.92,127.97,126.88,127.45,174011
2015-04-02,126.76,127.69,126.54,126.9,274755
2015-04-01,125.37,125.66,124.87,125.51,396023
2015-03-31,127.73,127.73,126.62,126.77,612533
2015-03-30,128.39,129.54,128.13,129.19,534171
2015-03-27,129.0,129.15,128.44,129.05,262728
2015-03-26,127.98,128.58,127.72,128.07,362367
2015-03-25,130.0,130.0,128.67,128.7,367505
2015-03-24,129.91,129.98,129.23,129.34,339236
2015-03-23,130.07,130.48,129.72,130.06,537571
2015-03-20,127.63,128.43,127.56,128.05,454550
2015-03-19,125.43,125.82,124.98,125.39,347058
2015-03-18,124.47,125.54,123.94,125.37,511535
2015-03-17,122.61,122.94,122.25,122.57,912341
2015-03-16,122.99,123.63,122.76,123.08,302809
2015-03-13,121.58,122.05,121.24,121.88,439352
2015-03-12,121.96,123.2,121.88,123.08,349850
2015-03-11,120.09,120.33,119.77,119.94,248841
2015-03-10,120.05,120.26,119.56,119.65,246829
2015-03-09,121.26,121.38,120.75,121.19,194425
2015-03-06,121.12,121.7,120.56,120.7,206379
2015-03-05,120.77,121.21,120.51,120.71,260126
2015-03-04,121.2,121.34,120.28,121.28,229623
2015-03-03,121.08,121.57,120.87,121.2,233309
2015-03-02,121.05,121.72,121.05,121.59,284261
2015-02-27,121.15,121.53,121.15,121.17,245734
2015-02-26,122.5,123.02,122.28,122.44,288331
2015-02-25,122.44,122.74,122.06,122.5,264644
2015-02-24,123.14,124.15,122.82,123.79,374297
2015-02-23,122.52,122.78,122.07,122.59,223209
2015-02-20,121.66,122.6,121.58,122.52,267984
2015-02-19,120.38,121.26,120.26,121.08,244244
2015-02-18,119.61,120.24,119.61,120.06,288713
2015-02-17,118.33,118.76,118.13,118.19,408248
2015-02-13,118.12,118.84,118.12,118.58,336344
2015-02-12,117.66,118.12,117.42,117.98,366033
2015-02-11,117.06,117.46,117.01,117.26,501941
2015-02-10,116.08,117.29,116.08,117.1,255943
2015-02-09,115.86,116.12,115.41,115.61,207813
2015-02-06,116.14,116.78,115.78,115.95,430045
2015-02-05,117.23,118.07,117.05,117.91,500770
2015-02-04,118.3,120.12,118.3,118.75,526662
2015-02-03,115.88,117.39,115.83,117.32,511741
2015-02-02,116.44,117.35,116.08,117.31,313064
2015-01-30,115.88,116.33,115.16,115.3,306055
2015-01-29,117.67,118.29,117.19,118.26,460163
2015-01-28,118.33,118.51,116.97,117.2,323210
2015-01-27,117.29,117.9,117.13,117.32,337497
2015-01-26,117.23,118.41,117.23,118.01,391749
2015-01-23,116.34,116.53,115.89,116.03,327262
2015-01-22,115.42,116.54,114.5,116.23,263117
2015-01-21,114.89,115.28,114.55,115.14,677878
2015-01-20,115.99,116.17,115.22,115.61,487973
2015-01-16,114.85,115.45,114.59,115.33,493464
2015-01-15,114.44,114.9,113.33,113.46,346872
2015-01-14,112.25,112.74,111.53,112.61,406914
2015-01-13,113.71,114.44,112.43,113.12,282554
2015-01-12,113.21,114.33,112.18,112.8,342796
2015-01-09,114.35,114.35,112.74,112.84,167950
2015-01-08,113.16,114.29,113.16,114.19,557295
2015-01-07,112.33,112.82,111.92,112.02,431015
2015-01-06,110.44,110.73,108.48,109.28,319133
2015-01-05,111.37,111.52,110.12,110.41,268786
2015-01-02,112.97,113.34,111.77,112.46,279309
2014-12-31,112.4,112.96,112.24,112.3,168889
2014-12-30,112.73,112.83,112.17,112.68,188915
2014-12-29,113.72,114.19,113.53,113.99,227530
2014-12-26,113.67,114.82,113.67,114.64,178880
2014-12-24,113.83,113.95,113.45,113.45,89363
2014-12-23,113.43,113.93,113.26,113.45,210280
2014-12-22,113.03,113.56,112.7,113.34,668180
2014-12-19,113.41,114.08,113.23,113.68,443316
2014-12-18,111.07,111.69,110.8,111.64,342686
2014-12-17,109.19,110.64,109.19,110.28,378754
2014-12-16,109.38,110.52,108.96,109.14,607241
2014-12-15,110.63,110.8,108.35,108.77,667185
2014-12-12,112.46,112.83,111.44,111.46,391243
2014-12-11,113.26,113.95,112.64,112.85,281504
2014-12-10,113.57,113.58,111.98,112.31,569470
2014-12-09,114.42,114.94,113.5,114.89,526964
2014-12-08,115.49,115.62,114.78,114.94,401690
2014-12-05,115.31,115.72,114.98,115.48,473250
2014-12-04,115.27,115.27,114.64,115.1,566192
2014-12-03,114.12,114.46,113.76,114.3,526576
2014-12-02,113.26,113.69,113.05,113.27,552134
2014-12-01,111.76,112.38,111.47,111.82,542818
2014-11-28,109.99,110.37,109.58,110.19,261933
2014-11-26,109.18,109.19,108.67,108.92,326043
2014-11-25,108.96,109.18,108.95,109.01,212499
2014-11-24,108.72,108.95,108.56,108.7,738569
2014-11-21,107.95,108.92,107.95,108.55,1028529
2014-11-20,107.17,107.42,106.96,107.14,182099
2014-11-19,107.46,107.86,106.92,107.71,435401
2014-11-18,107.11,107.74,107.01,107.46,371289
2014-11-17,106.06,106.62,105.67,106.15,362099
2014-11-14,107.01,107.28,106.71,107.22,239360
2014-11-13,107.08,107.73,107.08,107.22,301518
2014-11-12,106.27,106.44,105.7,106.31,282511
2014-11-11,106.06,106.89,105.99,106.62,587602
2014-11-10,105.45,105.86,105.15,105.57,480204
2014-11-07,105.99,106.21,105.32,106.21,637781
2014-11-06,106.94,107.38,106.51,107.23,486612
2014-11-05,108.32,108.96,107.75,108.63,440396
2014-11-04,106.96,107.14,105.88,106.87,636495
2014-11-03,108.56,109.22,108.11,109.19,958150
2014-10-31,106.06,108.68,106.06,108.61,1430950
2014-10-30,102.73,104.08,102.73,103.68,217777
2014-10-29,103.7,104.39,103.16,103.63,274644
2014-10-28,102.61,103.0,102.13,103.0,435666
2014-10-27,102.31,102.78,101.9,102.33,221756
2014-10-24,102.39,102.61,101.91,102.49,349160
2014-10-23,101.35,102.16,101.06,101.5,456212
2014-10-22,101.22,101.51,100.41,100.48,462092
2014-10-21,100.55,101.55,100.35,101.45,743489
2014-10-20,100.52,101.58,100.49,101.41,456939
2014-10-17,97.55,98.791,97.491,98.259,524182
2014-10-16,97.54,99.204,97.209,98.604,493515
2014-10-15,98.249,98.781,97.015,98.515,706799
2014-10-14,100.18,100.28,99.57,99.89,848578
2014-10-13,102.18,102.63,100.77,100.84,475645
2014-10-10,102.92,103.59,101.89,102.0,500987
2014-10-09,104.02,104.08,102.23,102.5,414746
2014-10-08,103.43,104.11,102.22,104.05,498316
2014-10-07,104.72,104.83,103.63,103.64,452695
2014-10-06,104.35,104.89,104.17,104.44,379008
2014-10-03,103.54,104.09,103.35,103.97,314577
2014-10-02,102.93,103.08,101.71,102.46,566872
2014-10-01,105.54,105.59,104.22,104.39,756292
2014-09-30,105.53,105.7,104.76,105.18,537713
2014-09-29,105.55,105.73,104.79,105.17,408670
2014-09-26,105.81,106.32,105.7,106.19,303123
2014-09-25,106.51,106.89,105.42,105.5,489241
2014-09-24,105.65,106.41,105.62,106.36,304906
2014-09-23,106.48,106.5,105.62,105.82,351426
2014-09-22,106.59,107.22,106.41,106.51,457833
2014-09-19,106.78,106.87,106.12,106.28,292817
2014-09-18,106.33,106.95,106.26,106.89,402143
2014-09-17,105.06,105.54,104.61,105.02,293668
2014-09-16,104.91,105.49,104.74,105.24,358610
2014-09-15,104.7,104.95,104.43,104.84,197434
2014-09-12,105.05,105.07,104.56,104.81,260792
2014-09-11,104.05,104.24,103.82,104.13,211885
2014-09-10,103.89,104.34,103.62,104.25,401747
2014-09-09,103.29,103.33,102.89,102.93,361397
2014-09-08,103.97,104.09,103.38,103.86,244839
2014-09-05,103.91,104.18,103.74,104.15,181281
2014-09-04,104.0,104.5,103.72,103.87,427615
2014-09-03,103.93,104.12,103.67,103.78,272987
2014-09-02,103.76,104.02,103.57,104.01,328501
2014-08-29,102.48,102.53,101.95,102.31,190325
2014-08-28,102.56,102.82,102.05,102.41,314298
2014-08-27,103.0,103.09,102.71,102.83,300386
2014-08-26,103.03,103.54,102.84,102.99,280422
2014-08-25,102.71,103.05,102.62,102.8,266927
2014-08-22,102.72,102.72,101.97,102.11,532979
2014-08-21,103.59,104.05,103.55,103.62,294897
2014-08-20,103.46,103.7,103.1,103.54,357459
2014-08-19,104.8,104.89,104.54,104.67,247921
2014-08-18,104.73,105.12,104.73,104.89,175296
2014-08-15,104.92,105.05,104.05,104.62,246122
2014-08-14,105.12,105.43,104.92,105.38,202775
2014-08-13,105.49,105.89,105.41,105.53,243403
2014-08-12,104.79,105.2,104.56,104.91,271010
2014-08-11,104.47,104.88,104.26,104.5,295903
2014-08-08,104.38,105.3,103.96,105.28,284302
2014-08-07,105.12,105.67,104.19,104.42,291010
2014-08-06,103.94,104.5,103.31,104.35,479828
2014-08-05,106.51,107.22,106.07,106.51,402559
2014-08-04,105.53,105.89,105.27,105.71,146667
2014-08-01,105.35,105.67,104.96,105.24,231164
2014-07-31,106.78,107.13,105.54,105.59,324995
2014-07-30,107.86,107.86,106.98,107.43,327458
2014-07-29,107.93,108.7,107.84,107.92,446083
2014-07-28,107.36,108.07,107.17,107.92,193063
2014-07-25,107.32,107.4,106.79,107.06,156611
2014-07-24,107.04,107.39,106.84,106.85,170528
2014-07-23,106.86,107.08,106.53,106.89,191304
2014-07-22,106.26,106.88,106.26,106.66,131465
2014-07-21,106.23,106.5,105.62,106.2,160743
2014-07-18,106.35,106.49,105.91,106.4,232395
2014-07-17,106.68,106.93,105.78,105.94,273451
2014-07-16,106.87,106.97,106.59,106.63,202532
2014-07-15,106.5,106.57,105.89,106.25,209728
